Company ID	Company Name (Korean)	Company Name (English)	기업설명	매출	누적투자금액 (억원)	직원수	카테고리	키워드
CP00012617	피플스헬스	PEOPLE'S HEALTH CO.,LTD.	비대면·온라인 건강 의료 상담 서비스 ‘아는의사’를 운영하는 기업	19226000	None	4	헬스케어/바이오	디지털헬스케어,바이오/의료,진단/검사,원격진료,건강검진,B2B,플랫폼/마켓플레이스,APP,WEB,여성창업 
CP00012654	수요일	SOOYOIL CO.,LTD.	로컬투어플랫폼  '시골투어'를 운영하는 기업	752394000	None	0	여행/레저	숙박,여행정보,B2C,플랫폼/마켓플레이스,WEB,여성창업 ,null
CP00012385	아이싸이랩	ISCILAB CORPORATION	AI 기반 반려견 비문등록 솔루션 '애니퍼피'를 개발하는 기업	1284392000	None	22	홈리빙/펫,AI/딥테크/블록체인	펫케어/펫테크,인공지능,비전센싱/영상인식/센서,자연어처리/텍스트마이닝,B2B,B2C,SaaS/엔터프라이즈,소프트웨어
CP00011927	애드이피션시	AD EFFICIENCY CO., LTD	데이터 기반 디지털 마케팅 솔루션을 제공하는 기업	19661573000	None	191	광고/마케팅,통신/보안/데이터	애드테크,마케팅솔루션,데이터,B2B,SaaS/엔터프라이즈,용역,교육/컨설팅/용역,데이터/API,여성창업 
CP00011481	그레이스어스	GEU LACE EOSEU CO.,LTD.	패션 원부자재 글로벌 소싱 플랫폼 '패이블'을 운영하는 기업	21025000	None	0	패션,제조/하드웨어	의류,신발,패션잡화,소재,자재,B2B,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00011549	스마트데이터	SMART DATA CO.,LTD.	모바일 결제 및 POS 솔루션을 개발하는 기업	1039226000	None	15	금융/보험/핀테크,제조/하드웨어	결제/페이먼트,POS,기계장비,제조기술,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,상품/하드웨어,소프트웨어,비대면/무인시스템/Untact
CP00001829	바이로큐어	BAIRO CURE CO.,LTD.	항암바이러스 전문 기업	134681000	None	6	헬스케어/바이오	바이오/의료,암,신약,백신
CP00001124	아트임팩트	ART IMFACT CO.,LTD.	친환경 리사이클 패션 브랜드 '블루오브'를 운영하는 기업	3320321000	None	10	패션,환경/에너지	의류,패션잡화,리사이클링/업사이클링,빅데이터,B2B,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,WEB,상품/하드웨어,비영리/기부/사회적기업
CP00015001	프리미어에듀케이션	PREMIER EDUCATION CO., LTD.	음악 콘텐츠 레슨 및 콩쿠르 등의 음악교육 서비스를 운영하는 기업	665905000	None	7	콘텐츠/예술,교육	음악,취미교육,개인화교육,B2C,교육/컨설팅/용역
CP00018015	에코링크스	Ecolinks Co.,Ltd.	태양광 발전 에너지 플랫폼을 개발하는 기업	89651000	None	2	환경/에너지	태양광
CP00000742	에잇엑스코퍼레이션	8X CORPORATION INC.	남성 대상 개인 맞춤형 패션 플랫폼 '스트라입스'를 운영하는 기업	4748256000	None	0	커머스,패션	이커머스,의류,패션테크,B2C,남성,상품판매/브랜드/하드웨어,WEB,상품/하드웨어,O2O
CP00016418	겜퍼	GAMEPER CO.,LTD.	채팅 기반 NFT 멤버십 플랫폼 '톡켓'을 운영하는 기업	2865000	None	8	소셜미디어/커뮤니티,AI/딥테크/블록체인	커뮤니티,블록체인기술,NFT/NFT거래소,B2C,플랫폼/마켓플레이스,APP,WEB
CP00001300	두비두	DUBIDU CO.,LTD.	아마추어 뮤지션을 위한 웹 기반의 온라인 음악 협업 플랫폼 기업	58899000	None	0	콘텐츠/예술	음악,플랫폼/마켓플레이스,APP
CP00017923	박스레더	BOX LADDER	AI 기반 국내외 스타트업 및 글로벌 전문가·투자자 매칭 플랫폼 '박스레더'를 운영하는 기업  	151763000	None	None	인사/비즈니스/법률,AI/딥테크/블록체인	투자,빅데이터,플랫폼/마켓플레이스
CP00012732	이큅	LEEKWIP CO.,LTD.	유아동 대상 교육 콘텐츠 구독 서비스 '똑똑하마'를 운영하는 기업 	226219000	None	6	교육,유아/출산	정기구독,장난감/완구,유아용품,B2C,유아동,상품판매/브랜드/하드웨어,상품/하드웨어,여성창업 ,에듀테크
CP00000649	로사퍼시픽	ROSAPACIFIC CO.,LTD.	뷰티 상품 및 식품을 개발하는 기업	3426646000	None	2	커머스,뷰티/화장품	이커머스,향수,미용기기,B2C,상품판매/브랜드/하드웨어,상품/하드웨어
CP00001237	와이드필드	WIDE FIELD CO.,LTD.	1인 가구 대상 미디어 플랫폼 '데일리팝' 및 1인 가구 자취 습관형성 플랫폼 '혼족의제왕'을 운영하는 기업	471920000	None	4	콘텐츠/예술,소셜미디어/커뮤니티	미디어,커뮤니티,B2C,1인가구,플랫폼/마켓플레이스,APP,WEB,콘텐츠,교육/컨설팅/용역
CP00014284	디에스랩글로벌	DSLAB GLOBAL, INC.	AI 자동화 솔루션을 제공하는 기업	13454000	None	2	AI/딥테크/블록체인	프로그래밍개발,인공지능,B2B,소프트웨어,교육/컨설팅/용역
CP00017779	소이프스튜디오	SOYF STUDIO CO.,LTD.	디자인 제품 판매 및 보육시설 청소년 대상 직업 교육 서비스를 제공하는 기업	441453000	None	4	커머스,콘텐츠/예술,교육	디자인,의류,패션잡화,생활용품/소품,B2B,B2C,상품판매/브랜드/하드웨어,상품/하드웨어,교육/컨설팅/용역,비영리/기부/사회적기업
CP00016671	리드플래닛	LEAD PLANET CO,. LTD	프랜차이즈 통합 솔루션 '리드플래닛'을 제공하는 기업	264543000	None	9	인사/비즈니스/법률,통신/보안/데이터	전자계약,ERP/그룹웨어,프로그래밍개발,B2B,APP,소프트웨어
CP00016319	라르크인터내셔널	RAREUKEU INTERNATIONAL CO.,LTD.	건강기능식품 브랜드 '마로셀', 라이프 케어 브랜드 '굿트', 라이프스타일 브랜드 '헤르르'를 운영하는 기업	5995694000	None	11	커머스,헬스케어/바이오	이커머스,건강기능식품,생활용품/소품,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00016383	나데이	NADAY CO.,LTD.	커뮤니티 플랫폼 '스캣' 및 '루머'를 운영하는 기업	416502000	None	None	소셜미디어/커뮤니티	커뮤니티,B2C,플랫폼/마켓플레이스,APP,WEB
CP00016390	커뮤니스타	Communista Co.,Ltd.	통,번역 서비스 및 국제행사 전문 MC 서비스 등을 제공하는 기업	871162000	None	2	인사/비즈니스/법률	화상회의/리모트워크/원격근무,통번역,B2B,용역,교육/컨설팅/용역
CP00015831	제이앤케이사이언스	JNK SCIENCE CO.,LTD.	생활용품 이커머스 '에코후레쉬'를 운영하는 기업	14483598000	None	18	커머스,홈리빙/펫	이커머스,생활용품/소품,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00015591	에스트리온	ASTRION INC.	난치성 뇌질환 연구 및 신약을 개발하는 기업	20773000	None	12	헬스케어/바이오,제조/하드웨어	바이오/의료,신약,제조기술,B2B,치매
CP00015017	디씨메디컬	DC Medical Inc.	의료기술 사업화 및 수출 플랫을 제공하는 기업	483293000	None	0	헬스케어/바이오	바이오/의료,의료기기,특허,기타기술,B2B,플랫폼/마켓플레이스
CP00014677	뱅크파트너	BAENGKEU PARTNER CO.,LTD.	금융상품 정보 플랫폼 '뱅크파트너'를 운영하는 기업	600000000	None	2	금융/보험/핀테크	대출,B2B,B2C,플랫폼/마켓플레이스,WEB,금융상품
CP00013948	티톡	TEA TALK, INC.	금융 공시 정보를 제공하는 기업	0	None	1	금융/보험/핀테크	정기구독,뉴스레터,B2C,플랫폼/마켓플레이스,구독,콘텐츠,교육/컨설팅/용역
CP00013577	컬러버스	COLORVERSE INC.	3D 메타버스 플랫폼 '컬러버스' 및 3D 메타버스 커뮤니티 '퍼피레드'를 운영하는 기업	667223000	None	0	소셜미디어/커뮤니티,AI/딥테크/블록체인	SNS,커뮤니티,3D그래픽/CG,B2C,플랫폼/마켓플레이스,APP,WEB,메타버스 
CP00013519	잼팩토리	GEM FACTORY CO.,LTD.	아동 대상 디지털 유통 서비스를 제공하는 기업	2356572000	None	3	콘텐츠/예술,광고/마케팅	디자인,B2B,B2C,유아동,상품판매/브랜드/하드웨어,광고,WEB,상품/하드웨어
CP00013127	청춘레슬러	CHEONGCHUNRESEULREO CO.,LTD.	부동산 중개 플랫폼 '에이전트 레오'를 운영하는 기업	5867000	None	None	부동산/건설	부동산중개,B2B,B2C,SaaS/엔터프라이즈,WEB
CP00011129	트레드앤그루브	TEUREDEUAENGEURUBEU CO.,LTD.	폐타이어 기반으로 신발을 제조 및 판매하는 기업	165516000	None	3	커머스,패션,환경/에너지	이커머스,신발,리사이클링/업사이클링,폐기물,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00001934	아카에이아이	AKA AI CO., LTD.	인공지능 엔진과 교육용 로봇을 개발하는 기업	604366000	None	7	제조/하드웨어	로봇,인공지능
CP00002266	라이브하이브	RALEEBEUHALEEBEU CO.,LTD.	참여형 라이브방송 플랫폼 '시그널라이브'를 운영하는 기업	65168000	None	0	소셜미디어/커뮤니티	커뮤니티,B2C,거래수수료,APP,WEB
CP00001367	하이퍼씨	HYPERC CO., LTD.	소셜 미디어 광고를 제공하는 기업	157498000	None	0	소셜미디어/커뮤니티,광고/마케팅	마케팅솔루션,B2B,상품판매/브랜드/하드웨어,콘텐츠
CP00017023	덱스터크레마	Dexter Krema Co.,Ltd.	광고 대행 서비스를 제공하는 기업	27250750000	None	None	광고/마케팅	마케팅솔루션,B2B,광고,교육/컨설팅/용역
CP00016772	360퍼스펙티브	360 Perspective Co.,Ltd.	헤어케어 브랜드 '테라피션'을 운영하는 기업	22397745000	None	None	커머스,뷰티/화장품	이커머스,헤어/바디,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00016320	지앤씨앤씨	G&C&C CO.,LTD.	탈모 샴푸 브랜드 '씨팝'을 운영하는 기업	None	None	0	커머스,뷰티/화장품	이커머스,헤어/바디,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00015735	오가메디	OGA MEDI CO.,LTD.	해부실습용 인체 모델을 제조하는 기업	3900000	None	2	헬스케어/바이오,제조/하드웨어	바이오/의료,제조기술,3D프린팅,하드웨어,B2B
CP00015415	다온인터내셔널	DAON INTERNATIONAL. CO. LTD	디퓨저 브랜드 '에이디스'를 운영하는 기업	414792000	None	6	커머스,뷰티/화장품,홈리빙/펫	이커머스,헤어/바디,향수,생활용품/소품,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00015338	미농바이오	MINONG BIO CO., LTD.	커피나무 수경재배 기술을 연구 및 개발하는 기업	699048000	None	2	푸드/농업	농업,제조기술,B2B,커피
CP00015281	에스에프씨랩	SFC LAB INC.	서브푸드 브랜드 '쎄콩데'를 운영하는 기업	1112371000	None	None	커머스,푸드/농업	이커머스,가공식품,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00014844	서스테이너블랩	SUSTAINABLE LAB, INC.	친환경 생활용품 브랜드 '이든'을 운영하는 기업	304727000	None	None	커머스,홈리빙/펫	이커머스,비건,생활용품/소품,B2B,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어,ESG
CP00014890	씨아이씨파이낸셜	SSIALEESSIPALEENAENSYUL CO.,LTD.	대출 비교 플랫폼 '뱅크체크'를 운영하는 기업	47900000	None	3	금융/보험/핀테크	대출,B2C,플랫폼/마켓플레이스,APP
CP00014662	마담	MADAHM CO.,LTD.	광고대행사 매칭 플랫폼 '마담'을 운영하는 기업	6771506000	None	12	광고/마케팅	마케팅솔루션,B2B,플랫폼/마켓플레이스,광고,WEB
CP00014404	아테크넷	ATECH NET CO., LTD	XR 산업 홀로그램 브랜드 '헬로그램' 및 개인형 홀로그램콘텐츠 플랫폼 '스타레이' 등을 운영하는 기업	378435000	None	3	콘텐츠/예술,AI/딥테크/블록체인	VR/AR,기타기술,B2B,B2C,플랫폼/마켓플레이스,WEB,콘텐츠,메타버스 
CP00014210	캐스트	CAST CO.,LTD.	마이크로 플라즈마 방전 기술 및 장비를 개발하는 기업	62199000	None	None	제조/하드웨어,환경/에너지	제조기술,하드웨어,B2B,상품/하드웨어,ESG
CP00013883	케이파워에너지	KPOWER ENERGY CO., LTD.	신재생 바이오매스 보일러를 개발 및 생산하는 기업	0	None	None	제조/하드웨어,환경/에너지	제조기술,기타신재생에너지,하드웨어,B2B,상품판매/브랜드/하드웨어,상품/하드웨어,ESG
CP00013886	씨비파이낸셜솔루션	CB FINANCIAL SOLUTION CO.,LTD.	금융상품 추천 서비스 플랫폼 '저축하나로'를 운영하는 기업	0	None	2	금융/보험/핀테크	자산관리,재테크,데이터,B2C,플랫폼/마켓플레이스,APP,금융상품
CP00013552	라피엘랩스	LA' PIEL LABS CO., LTD.	스킨케어, 이너뷰티를 개발 및 판매하는 '라피엘랩스'를 운영하는 기업 	44678000	None	2	커머스,뷰티/화장품	이커머스,건강기능식품,스킨케어/클렌징,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,WEB
CP00013404	리팟인터내셔널	REPODS INTERNATIONAL CO.,LTD.	에어팟 리사이클, 리퍼  서비스 '리팟' 을 운영하는 기업	147800000	None	None	제조/하드웨어	배터리,부품,웨어러블,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어
CP00013507	렌딩머신	LendingMachine Co., Ltd.	온라인 기반 대출자 및 투자자 연계 플랫폼 '머니무브'를 운영하는 기업	165762000	None	26	금융/보험/핀테크	투자,대출,P2P,B2C,플랫폼/마켓플레이스,APP,WEB,금융상품
CP00012945	펴다	PYEODA CO.,LTD.	O2O기반 우산.양산 공유서비스 '펴다'를 운영하는 기업 	20000000	None	None	홈리빙/펫	생활용품/소품,B2C,렌탈/대여,공유경제/긱이코노미,O2O,오프라인매장,ESG
CP00012143	애이마	AIMA CO., LTD.	AI 기반 액체생검 조기암 진단기술을 개발하는 기업	0	None	None	헬스케어/바이오,AI/딥테크/블록체인	바이오/의료,암,진단/검사,인공지능,B2B,SaaS/엔터프라이즈,소프트웨어
CP00001358	와썹가이즈	WSUG INC.	운동 프로그램 제공 및 콘텐츠 제작 기업	203312000	None	2	헬스케어/바이오	B2C,용역,콘텐츠,여성창업 
CP00016641	제로원아츠	01ARTS CORP	소셜 메타버스 플랫폼 '픽플'을 운영하는 기업	58182000	None	1	소셜미디어/커뮤니티,AI/딥테크/블록체인	SNS,커뮤니티,B2C,플랫폼/마켓플레이스,APP,메타버스 
CP00000698	올마이티미디어	CO., ALMIGHT MEDIA	미디어 채널에 대한 자격검증시험제도 운영과 기술교육 서비스를 제공하는 기업	None	None	2	콘텐츠/예술,교육	미디어,성인실무교육,B2C,SaaS/엔터프라이즈,교육/컨설팅/용역,에듀테크
CP00011457	엘릭서페이	ELLIK SURPAY CO.,LTD.	QR 간편결제 솔루션 '엘릭서페이'의 운영 및 단말기를 제조하는 기업	830969000	None	9	커머스,금융/보험/핀테크,제조/하드웨어	스마트오더,결제/페이먼트,송금,기계장비,제조기술,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,APP,상품/하드웨어,소프트웨어
CP00012019	초록별	GREEN STAR CO.,LTD.	페트병 재활용 무인수거기기를 제조하는 기업	738104000	None	0	제조/하드웨어,환경/에너지	기계장비,제조기술,리사이클링/업사이클링,폐기물,B2B,상품판매/브랜드/하드웨어,상품/하드웨어
CP00011676	나인빌리언앤코	NINE BILLION & CO INC.	향,바디케어 브랜드 '르셀르'를 운영하는 기업	1341308000	None	5	뷰티/화장품	헤어/바디,향수,B2C,상품판매/브랜드/하드웨어,상품/하드웨어
CP00010893	쎄니팡	SSENYPANG CO,. LTD.	고압질소 기반 수도배관 세척 시스템을 개발 및 제공하는 기업	676375000	None	12	홈리빙/펫,환경/에너지,기타	청소,폐기물,B2B,용역,교육/컨설팅/용역,기타서비스 
CP00010348	그립	Grib Co.,Ltd	IoT 기반 디바이스 및 솔루션을 제공하는 기업	4105641000	None	24	제조/하드웨어,AI/딥테크/블록체인	가전,IoT,B2B,B2C,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,상품/하드웨어,소프트웨어,비대면/무인시스템/Untact
CP00010378	피플메이드	PIPEULMELEEDEU CO.,LTD.	1:1 온라인 코칭 및 강의 제공 플랫폼 '피플메이드'를 운영하는 기업	38015000	None	0	교육	취미교육,성인실무교육,B2C,플랫폼/마켓플레이스,용역,WEB,콘텐츠,교육/컨설팅/용역,비대면/무인시스템/Untact,에듀테크
CP00002238	델바인	DELVINE Inc.	게임 콘텐츠 및 인공지능 기반 뇌졸중 환자를 위한 디지털 치료제를 개발하는 기업	342462000	None	4	헬스케어/바이오,AI/딥테크/블록체인	디지털치료제,VR/AR,B2B,SaaS/엔터프라이즈,소프트웨어
CP00002398	서울의료정보연구소	SEOUL MEDICAL INFORMATION YEONGUSO CO.,LTD.	의료마이데이터 서비스를 제공하는 기업	128936000	None	3	헬스케어/바이오,광고/마케팅	디지털헬스케어,바이오/의료,리워드,B2C,플랫폼/마켓플레이스,SaaS/엔터프라이즈,소프트웨어,O2O
CP00000729	알라딘티오씨	ALADIN TOC CO.,LTD.	1인 미디어 마켓 대상 암호화폐 '크레마뇽'을 개발하는 기업	9880000	None	0	금융/보험/핀테크,AI/딥테크/블록체인	결제/페이먼트,P2P,암호화폐,블록체인기술,B2B,B2C,거래수수료,금융상품,기타DeepTech,비대면/무인시스템/Untact
